날짜,발전기명,_01시,_02시,_03시,_04시,_05시,_06시,_07시,_08시,_09시,_10시,_11시,_12시,_13시,_14시,_15시,_16시,_17시,_18시,_19시,_20시,_21시,_22시,_23시,_24시,합계
2017-12-01,영암에프원태양광b,0,0,0,0,0,0,0,0,796800,4656000,7488000,8774400,9465600,9091200,7670400,5078400,1872000,48000,0,0,0,0,0,0,54940800
2017-12-02,영암에프원태양광b,0,0,0,0,0,0,0,76800,873600,3014400,5884800,7257600,7708800,4656000,4156800,3571200,1171200,19200,0,0,0,0,0,0,38390400
2017-12-03,영암에프원태양광b,0,0,0,0,0,0,0,96000,1545600,3072000,6758400,7852800,8208000,7152000,3840000,2044800,1113600,19200,0,0,0,0,0,0,41702400
2017-12-04,영암에프원태양광b,0,0,0,0,0,0,0,19200,1036800,1382400,1910400,2880000,5222400,5712000,4569600,2716800,768000,28800,0,0,0,0,0,0,26246400
2017-12-05,영암에프원태양광b,0,0,0,0,0,0,0,48000,1632000,5443200,8150400,9264000,9158400,9110400,5241600,1555200,364800,0,0,0,0,0,0,0,49968000
2017-12-06,영암에프원태양광b,0,0,0,0,0,0,0,0,796800,3916800,7104000,8208000,5750400,4118400,6336000,1238400,470400,0,0,0,0,0,0,0,37939200
2017-12-07,영암에프원태양광b,0,0,0,0,0,0,0,67200,1372800,3571200,5462400,7180800,6182400,3206400,3609600,1699200,921600,28800,0,0,0,0,0,0,33302400
2017-12-08,영암에프원태양광b,0,0,0,0,0,0,0,0,38400,249600,1382400,4281600,4656000,5030400,3792000,2313600,1248000,9600,0,0,0,0,0,0,23001600
2017-12-09,영암에프원태양광b,0,0,0,0,0,0,0,76800,1488000,1056000,1084800,1948800,3110400,3110400,3638400,2371200,547200,28800,0,0,0,0,0,0,18460800
2017-12-10,영암에프원태양광b,0,0,0,0,0,0,0,0,144000,2611200,3523200,2870400,7084800,3379200,4425600,2841600,528000,38400,0,0,0,0,0,0,27446400
2017-12-11,영암에프원태양광b,0,0,0,0,0,0,0,48000,1718400,4828800,3139200,3321600,2678400,4656000,2150400,1622400,326400,9600,0,0,0,0,0,0,24499200
2017-12-12,영암에프원태양광b,0,0,0,0,0,0,0,0,124800,556800,2409600,5020800,6115200,8822400,7593600,3734400,1219200,38400,0,0,0,0,0,0,35635200
2017-12-13,영암에프원태양광b,0,0,0,0,0,0,0,9600,633600,2534400,7603200,9235200,9868800,9312000,8361600,5510400,1891200,38400,0,0,0,0,0,0,54998400
2017-12-14,영암에프원태양광b,0,0,0,0,0,0,0,28800,1891200,4051200,6019200,8188800,6912000,5836800,3235200,1737600,662400,19200,0,0,0,0,0,0,38582400
2017-12-15,영암에프원태양광b,0,0,0,0,0,0,0,0,1411200,4512000,7046400,6355200,4982400,4070400,3120000,1603200,700800,38400,0,0,0,0,0,0,33840000
2017-12-16,영암에프원태양광b,0,0,0,0,0,0,0,0,76800,1411200,4723200,5904000,2649600,1545600,4176000,2092800,710400,0,0,0,0,0,0,0,23289600
2017-12-17,영암에프원태양광b,0,0,0,0,0,0,0,0,0,76800,403200,892800,2275200,2755200,2409600,3052800,1430400,48000,0,0,0,0,0,0,13344000
2017-12-18,영암에프원태양광b,0,0,0,0,0,0,0,0,230400,1132800,2496000,5942400,8044800,6144000,1401600,873600,76800,0,0,0,0,0,0,0,26342400
2017-12-19,영암에프원태양광b,0,0,0,0,0,0,0,0,316800,2870400,3523200,4137600,7612800,4953600,3580800,2726400,940800,19200,0,0,0,0,0,0,30681600
2017-12-20,영암에프원태양광b,0,0,0,0,0,0,0,28800,1699200,4857600,7468800,8822400,9273600,8592000,6921600,4214400,1363200,57600,0,0,0,0,0,0,53299200
2017-12-21,영암에프원태양광b,0,0,0,0,0,0,0,0,96000,912000,1622400,2793600,4953600,8035200,7113600,5318400,1996800,48000,0,0,0,0,0,0,32889600
2017-12-22,영암에프원태양광b,0,0,0,0,0,0,0,9600,1430400,4224000,6604800,8342400,8582400,8064000,6864000,4780800,1785600,67200,0,0,0,0,0,0,50755200
2017-12-23,영암에프원태양광b,0,0,0,0,0,0,0,0,729600,2985600,5990400,7862400,7910400,6355200,5673600,2908800,835200,67200,0,0,0,0,0,0,41318400
2017-12-24,영암에프원태양광b,0,0,0,0,0,0,0,0,0,259200,2745600,2832000,2044800,8457600,5884800,2736000,316800,0,0,0,0,0,0,0,25276800
2017-12-25,영암에프원태양광b,0,0,0,0,0,0,0,0,192000,758400,1574400,2486400,5980800,5808000,3360000,2995200,691200,48000,0,0,0,0,0,0,23894400
2017-12-26,영암에프원태양광b,0,0,0,0,0,0,0,9600,1257600,4281600,7084800,8832000,7161600,5596800,5491200,2448000,1401600,96000,0,0,0,0,0,0,43660800
2017-12-27,영암에프원태양광b,0,0,0,0,0,0,0,19200,1756800,4905600,7843200,9475200,10032000,9782400,8428800,5702400,2332800,115200,0,0,0,0,0,0,60393600
2017-12-28,영암에프원태양광b,0,0,0,0,0,0,0,0,537600,2025600,3273600,3859200,3696000,2736000,2323200,2179200,1401600,76800,0,0,0,0,0,0,22108800
2017-12-29,영암에프원태양광b,0,0,0,0,0,0,0,0,499200,1190400,1507200,3408000,4809600,2611200,960000,547200,76800,0,0,0,0,0,0,0,15609600
2017-12-30,영암에프원태양광b,0,0,0,0,0,0,0,0,134400,672000,1228800,1545600,1756800,1670400,1737600,873600,230400,28800,0,0,0,0,0,0,9878400
2017-12-31,영암에프원태양광b,0,0,0,0,0,0,0,9600,1142400,2870400,4099200,6681600,6278400,8601600,6345600,5203200,1209600,57600,0,0,0,0,0,0,42499200
2018-01-01,영암에프원태양광b,0,0,0,0,0,0,0,9600,1027200,4166400,7065600,8390400,9417600,9254400,7900800,5452800,2294400,153600,0,0,0,0,0,0,55132800
2018-01-02,영암에프원태양광b,0,0,0,0,0,0,0,0,1036800,3667200,5923200,7219200,7603200,7420800,6163200,3782400,1209600,48000,0,0,0,0,0,0,44073600
2018-01-03,영암에프원태양광b,0,0,0,0,0,0,0,0,1334400,3494400,7344000,9129600,9782400,9561600,7353600,4838400,1785600,115200,0,0,0,0,0,0,54739200
2018-01-04,영암에프원태양광b,0,0,0,0,0,0,0,0,288000,1248000,2102400,3609600,3830400,6009600,3820800,2246400,748800,57600,0,0,0,0,0,0,23961600
2018-01-05,영암에프원태양광b,0,0,0,0,0,0,0,0,691200,902400,1603200,3158400,2956800,3820800,6758400,4828800,1459200,86400,0,0,0,0,0,0,26265600
2018-01-06,영암에프원태양광b,0,0,0,0,0,0,0,0,796800,4348800,7334400,9072000,9744000,9580800,8313600,5932800,2544000,134400,0,0,0,0,0,0,57801600
2018-01-07,영암에프원태양광b,0,0,0,0,0,0,0,0,115200,422400,1286400,1670400,2102400,3724800,2121600,816000,576000,38400,0,0,0,0,0,0,12873600
2018-01-08,영암에프원태양광b,0,0,0,0,0,0,0,0,76800,576000,892800,1200000,1392000,2227200,2083200,1622400,748800,19200,0,0,0,0,0,0,10838400
2018-01-09,영암에프원태양광b,0,0,0,0,0,0,0,0,662400,3600000,2678400,5942400,5865600,6873600,4656000,4243200,1084800,48000,0,0,0,0,0,0,35654400
2018-01-10,영암에프원태양광b,0,0,0,0,0,0,0,0,0,38400,57600,38400,28800,38400,172800,172800,48000,0,0,0,0,0,0,0,595200
2018-01-11,영암에프원태양광b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-12,영암에프원태양광b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-13,영암에프원태양광b,0,0,0,0,0,0,0,0,0,0,0,0,220800,1728000,2457600,2774400,1267200,144000,0,0,0,0,0,0,8592000
2018-01-14,영암에프원태양광b,0,0,0,0,0,0,0,0,259200,1113600,2524800,2323200,6633600,7900800,6086400,5472000,2630400,307200,0,0,0,0,0,0,35251200
2018-01-15,영암에프원태양광b,0,0,0,0,0,0,0,9600,1219200,4070400,6777600,8275200,9148800,8947200,7728000,5529600,2640000,316800,0,0,0,0,0,0,54662400
2018-01-16,영암에프원태양광b,0,0,0,0,0,0,0,0,9600,230400,345600,508800,489600,931200,1104000,633600,211200,0,0,0,0,0,0,0,4464000
2018-01-17,영암에프원태양광b,0,0,0,0,0,0,0,0,249600,2246400,4752000,2774400,4243200,6892800,6796800,3868800,2428800,355200,0,0,0,0,0,0,34608000
2018-01-18,영암에프원태양광b,0,0,0,0,0,0,0,0,595200,1996800,3801600,6374400,7564800,7516800,6172800,4492800,2064000,316800,0,0,0,0,0,0,40896000
2018-01-19,영암에프원태양광b,0,0,0,0,0,0,0,19200,1526400,4684800,7545600,9081600,9792000,9494400,8352000,6134400,2025600,393600,0,0,0,0,0,0,59049600
2018-01-20,영암에프원태양광b,0,0,0,0,0,0,0,0,1171200,4032000,6662400,8256000,8774400,8294400,7401600,5779200,2697600,336000,0,0,0,0,0,0,53404800
2018-01-21,영암에프원태양광b,0,0,0,0,0,0,0,9600,787200,4012800,6480000,7555200,8265600,5836800,4252800,2409600,1228800,182400,0,0,0,0,0,0,41020800
2018-01-22,영암에프원태양광b,0,0,0,0,0,0,0,0,892800,2006400,2064000,5452800,8812800,8688000,7238400,5126400,988800,57600,0,0,0,0,0,0,41328000
2018-01-23,영암에프원태양광b,0,0,0,0,0,0,0,0,268800,1622400,2880000,5433600,7411200,6729600,5097600,3744000,998400,115200,0,0,0,0,0,0,34300800
2018-01-24,영암에프원태양광b,0,0,0,0,0,0,0,0,316800,1372800,2947200,8860800,10828800,10752000,9580800,6864000,2198400,307200,0,0,0,0,0,0,54028800
2018-01-25,영암에프원태양광b,0,0,0,0,0,0,0,0,144000,1008000,2880000,9475200,9600000,6681600,4483200,3552000,1017600,192000,0,0,0,0,0,0,39033600
2018-01-26,영암에프원태양광b,0,0,0,0,0,0,0,0,172800,1190400,2870400,4876800,5635200,6470400,5568000,4204800,1075200,278400,0,0,0,0,0,0,32342400
2018-01-27,영암에프원태양광b,0,0,0,0,0,0,0,28800,1833600,5510400,8428800,10137600,10867200,10617600,9350400,7161600,4032000,681600,0,0,0,0,0,0,68649600
2018-01-28,영암에프원태양광b,0,0,0,0,0,0,0,0,739200,3820800,7449600,9494400,9686400,8006400,3724800,4243200,2323200,432000,0,0,0,0,0,0,49920000
2018-01-29,영암에프원태양광b,0,0,0,0,0,0,0,0,57600,432000,1248000,1497600,2275200,7401600,7920000,6096000,3225600,739200,0,0,0,0,0,0,30892800
2018-01-30,영암에프원태양광b,0,0,0,0,0,0,0,0,134400,777600,1987200,7708800,10156800,8227200,6240000,2649600,1545600,460800,0,0,0,0,0,0,39888000
2018-01-31,영암에프원태양광b,0,0,0,0,0,0,0,19200,940800,3830400,5587200,4492800,5136000,5136000,2563200,806400,384000,38400,0,0,0,0,0,0,28934400
2018-02-01,영암에프원태양광b,0,0,0,0,0,0,0,38400,1756800,5145600,7824000,9388800,10300800,10396800,9369600,7545600,4502400,1056000,0,0,0,0,0,0,67324800
2018-02-02,영암에프원태양광b,0,0,0,0,0,0,0,9600,969600,3014400,7632000,7785600,5395200,6076800,5116800,3302400,2793600,921600,0,0,0,0,0,0,43017600
2018-02-03,영암에프원태양광b,0,0,0,0,0,0,0,0,0,76800,499200,1190400,2083200,3552000,3561600,2332800,2083200,124800,0,0,0,0,0,0,15504000
2018-02-04,영암에프원태양광b,0,0,0,0,0,0,0,0,38400,278400,384000,691200,2534400,3504000,3292800,2947200,1603200,192000,0,0,0,0,0,0,15465600
2018-02-05,영암에프원태양광b,0,0,0,0,0,0,0,0,9600,144000,268800,480000,537600,854400,604800,451200,76800,0,0,0,0,0,0,0,3427200
2018-02-06,영암에프원태양광b,0,0,0,0,0,0,0,0,0,28800,96000,19200,38400,28800,76800,9600,0,0,0,0,0,0,0,0,297600
2018-02-07,영암에프원태양광b,0,0,0,0,0,0,0,0,0,28800,144000,249600,345600,556800,1296000,1920000,1401600,297600,0,0,0,0,0,0,6240000
2018-02-08,영암에프원태양광b,0,0,0,0,0,0,0,0,249600,1036800,2361600,3744000,5452800,6979200,7257600,6566400,4012800,1036800,0,0,0,0,0,0,38697600
2018-02-09,영암에프원태양광b,0,0,0,0,0,0,0,19200,1680000,4320000,4368000,5923200,5241600,2659200,3024000,2553600,1449600,508800,0,0,0,0,0,0,31747200
2018-02-10,영암에프원태양광b,0,0,0,0,0,0,0,19200,796800,3206400,3888000,4819200,7718400,8160000,7123200,5443200,2486400,643200,9600,0,0,0,0,0,44313600
2018-02-11,영암에프원태양광b,0,0,0,0,0,0,0,86400,1881600,3849600,3225600,7449600,7334400,9820800,5040000,4540800,1219200,192000,0,0,0,0,0,0,44640000
2018-02-12,영암에프원태양광b,0,0,0,0,0,0,0,0,38400,316800,1104000,5107200,6624000,5625600,6816000,4320000,2284800,1065600,0,0,0,0,0,0,33302400
2018-02-13,영암에프원태양광b,0,0,0,0,0,0,0,134400,2534400,5875200,8294400,9744000,10483200,10396800,9475200,7718400,5088000,1603200,9600,0,0,0,0,0,71356800
2018-02-14,영암에프원태양광b,0,0,0,0,0,0,0,67200,1660800,4694400,7075200,8006400,8880000,7593600,5155200,3206400,1747200,374400,0,0,0,0,0,0,48460800
2018-02-15,영암에프원태양광b,0,0,0,0,0,0,0,0,278400,1123200,2140800,6384000,9072000,8371200,7411200,4588800,3648000,950400,19200,0,0,0,0,0,43987200
2018-02-16,영암에프원태양광b,0,0,0,0,0,0,0,38400,902400,1852800,3244800,3830400,4953600,4848000,4051200,4684800,4156800,1324800,19200,0,0,0,0,0,33907200
2018-02-17,영암에프원태양광b,0,0,0,0,0,0,0,182400,2822400,6268800,8870400,10550400,11347200,11241600,10137600,7612800,2534400,1440000,76800,0,0,0,0,0,73084800
2018-02-18,영암에프원태양광b,0,0,0,0,0,0,0,172800,2448000,4819200,7104000,5654400,4454400,2985600,2208000,1017600,1036800,105600,0,0,0,0,0,0,32006400
2018-02-19,영암에프원태양광b,0,0,0,0,0,0,0,9600,720000,1555200,2947200,3782400,4377600,2707200,3744000,2880000,2390400,768000,48000,0,0,0,0,0,25929600
2018-02-20,영암에프원태양광b,0,0,0,0,0,0,0,134400,1891200,4483200,5548800,6960000,7862400,4732800,5001600,3523200,1411200,460800,0,0,0,0,0,0,42009600
2018-02-21,영암에프원태양광b,0,0,0,0,0,0,0,86400,1190400,2726400,4118400,6489600,6009600,4713600,4291200,2371200,1651200,748800,28800,0,0,0,0,0,34425600
2018-02-22,영암에프원태양광b,0,0,0,0,0,0,0,115200,2112000,5068800,7516800,9379200,9744000,8121600,7248000,7708800,5107200,1852800,57600,0,0,0,0,0,64032000
2018-02-23,영암에프원태양광b,0,0,0,0,0,0,0,76800,1219200,2611200,5846400,8044800,8889600,8774400,7804800,5865600,3484800,1123200,48000,0,0,0,0,0,53788800
2018-02-24,영암에프원태양광b,0,0,0,0,0,0,0,182400,1497600,5020800,7209600,8697600,9312000,9206400,8083200,6124800,2707200,979200,38400,0,0,0,0,0,59059200
2018-02-25,영암에프원태양광b,0,0,0,0,0,0,0,115200,1910400,4579200,5971200,8688000,8236800,8620800,7948800,5740800,3811200,1459200,67200,0,0,0,0,0,57148800
2018-02-26,영암에프원태양광b,0,0,0,0,0,0,0,355200,3110400,6288000,8592000,10022400,10723200,10742400,9782400,8064000,5318400,2064000,76800,0,0,0,0,0,75139200
2018-02-27,영암에프원태양광b,0,0,0,0,0,0,0,355200,2764800,4800000,7065600,8553600,8083200,9254400,7142400,6086400,4464000,1795200,76800,0,0,0,0,0,60441600
2018-02-28,영암에프원태양광b,0,0,0,0,0,0,0,9600,297600,451200,422400,614400,700800,710400,624000,124800,28800,0,0,0,0,0,0,0,3984000
2018-03-01,영암에프원태양광b,0,0,0,0,0,0,0,0,1612800,4291200,5740800,9177600,11443200,11558400,10800000,7660800,4531200,1622400,57600,0,0,0,0,0,68496000
2018-03-02,영암에프원태양광b,0,0,0,0,0,0,0,470400,2995200,6835200,8928000,10185600,11395200,11145600,10377600,8592000,5798400,2284800,57600,0,0,0,0,0,79065600
2018-03-03,영암에프원태양광b,0,0,0,0,0,0,0,163200,1315200,3993600,6489600,9187200,9772800,9945600,4646400,2092800,854400,422400,38400,0,0,0,0,0,48921600
2018-03-04,영암에프원태양광b,0,0,0,0,0,0,0,67200,556800,1132800,1468800,2025600,5078400,3456000,3292800,2083200,979200,163200,0,0,0,0,0,0,20304000
2018-03-05,영암에프원태양광b,0,0,0,0,0,0,0,0,211200,566400,470400,816000,1507200,988800,1987200,1420800,1161600,528000,0,0,0,0,0,0,9657600
2018-03-06,영암에프원태양광b,0,0,0,0,0,0,0,672000,3619200,6816000,9360000,10790400,11184000,10963200,10147200,8323200,5702400,2265600,86400,0,0,0,0,0,79929600
2018-03-07,영암에프원태양광b,0,0,0,0,0,0,0,86400,796800,2659200,3811200,2438400,3398400,3244800,1756800,1440000,460800,38400,0,0,0,0,0,0,20131200
2018-03-08,영암에프원태양광b,0,0,0,0,0,0,0,96000,480000,1948800,1104000,2908800,2227200,2928000,2419200,1545600,969600,163200,0,0,0,0,0,0,16790400
2018-03-09,영암에프원태양광b,0,0,0,0,0,0,0,115200,1286400,6374400,9081600,8179200,9936000,9196800,10041600,8150400,5443200,2284800,192000,0,0,0,0,0,70281600
2018-03-10,영암에프원태양광b,0,0,0,0,0,0,0,345600,1545600,3187200,9292800,10569600,11827200,11673600,10732800,8985600,6153600,2553600,211200,0,0,0,0,0,77078400
2018-03-11,영암에프원태양광b,0,0,0,0,0,0,0,153600,1094400,4156800,7651200,9619200,10531200,10300800,9475200,7699200,5088000,1929600,172800,0,0,0,0,0,67872000
2018-03-12,영암에프원태양광b,0,0,0,0,0,0,0,451200,2169600,5654400,8352000,10012800,10732800,10627200,9638400,7699200,5059200,2198400,268800,0,0,0,0,0,72864000
2018-03-13,영암에프원태양광b,0,0,0,0,0,0,0,835200,3897600,6892800,9043200,10339200,10857600,10723200,8179200,4540800,3081600,1468800,163200,0,0,0,0,0,70022400
2018-03-14,영암에프원태양광b,0,0,0,0,0,0,0,912000,3878400,6700800,8774400,10099200,10617600,10281600,8918400,6624000,3033600,1123200,124800,0,0,0,0,0,71088000
2018-03-15,영암에프원태양광b,0,0,0,0,0,0,0,0,9600,38400,297600,451200,691200,739200,355200,259200,393600,105600,0,0,0,0,0,0,3340800
2018-03-16,영암에프원태양광b,0,0,0,0,0,0,0,57600,1017600,1968000,3196800,4435200,3542400,1872000,1267200,844800,326400,326400,76800,0,0,0,0,0,18931200
2018-03-17,영암에프원태양광b,0,0,0,0,0,0,0,451200,1958400,5894400,9340800,10704000,11222400,10886400,9273600,6796800,5817600,2544000,278400,0,0,0,0,0,75168000
2018-03-18,영암에프원태양광b,0,0,0,0,0,0,0,374400,1084800,2611200,4934400,5836800,4627200,1353600,662400,576000,844800,144000,0,0,0,0,0,0,23049600
2018-03-19,영암에프원태양광b,0,0,0,0,0,0,0,57600,614400,969600,1843200,1910400,1929600,1958400,1488000,412800,182400,9600,0,0,0,0,0,0,11376000
2018-03-20,영암에프원태양광b,0,0,0,0,0,0,0,240000,681600,1353600,3561600,3052800,3734400,4540800,2563200,1401600,739200,336000,9600,0,0,0,0,0,22214400
2018-03-21,영암에프원태양광b,0,0,0,0,0,0,0,19200,326400,921600,2832000,2851200,2620800,2140800,2284800,1900800,1238400,854400,67200,0,0,0,0,0,18057600
2018-03-22,영암에프원태양광b,0,0,0,0,0,0,0,566400,4416000,7468800,9878400,11203200,11491200,11510400,10512000,8505600,5750400,2697600,364800,0,0,0,0,0,84364800
2018-03-23,영암에프원태양광b,0,0,0,0,0,0,9600,1180800,3820800,6720000,9052800,10646400,11472000,11280000,10377600,8726400,5990400,2534400,336000,0,0,0,0,0,82147200
2018-03-24,영암에프원태양광b,0,0,0,0,0,0,0,556800,1680000,4012800,7833600,9273600,9657600,9465600,8476800,6912000,4425600,1900800,278400,0,0,0,0,0,64473600
2018-03-25,영암에프원태양광b,0,0,0,0,0,0,0,278400,1113600,2227200,3225600,7747200,10588800,10310400,9504000,7785600,5126400,2380800,336000,0,0,0,0,0,60624000
2018-03-26,영암에프원태양광b,0,0,0,0,0,0,0,249600,1161600,2812800,8092800,9849600,10214400,10396800,9715200,8006400,5414400,2419200,345600,0,0,0,0,0,68678400
2018-03-27,영암에프원태양광b,0,0,0,0,0,0,38400,1267200,4060800,6940800,8899200,10051200,10435200,10300800,9206400,7334400,4944000,2236800,336000,0,0,0,0,0,76051200
2018-03-28,영암에프원태양광b,0,0,0,0,0,0,9600,672000,2582400,6662400,9187200,10368000,10790400,10435200,9648000,7814400,5472000,2553600,374400,0,0,0,0,0,76569600
2018-03-29,영암에프원태양광b,0,0,0,0,0,0,38400,691200,2275200,4502400,7353600,8553600,9273600,9014400,8083200,6364800,3945600,1737600,259200,0,0,0,0,0,62092800
2018-03-30,영암에프원태양광b,0,0,0,0,0,0,38400,1027200,3100800,5740800,7996800,9312000,9811200,9513600,8524800,6969600,4704000,2121600,364800,0,0,0,0,0,69225600
2018-03-31,영암에프원태양광b,0,0,0,0,0,0,57600,1257600,3676800,6240000,8265600,9475200,9888000,9561600,8707200,7008000,4665600,2083200,336000,0,0,0,0,0,71222400
2018-04-01,영암에프원태양광b,0,0,0,0,0,0,48000,825600,1094400,3580800,4924800,5260800,6240000,7065600,6691200,3254400,3033600,1881600,345600,0,0,0,0,0,44246400
2018-04-02,영암에프원태양광b,0,0,0,0,0,0,96000,1478400,4108800,6844800,8908800,10128000,10521600,10281600,9398400,7766400,5318400,2486400,393600,0,0,0,0,0,77731200
2018-04-03,영암에프원태양광b,0,0,0,0,0,0,96000,1555200,4329600,7017600,8851200,10070400,10569600,9667200,7987200,7756800,5011200,1132800,297600,0,0,0,0,0,74342400
2018-04-04,영암에프원태양광b,0,0,0,0,0,0,0,172800,460800,614400,1056000,1536000,2054400,1699200,1612800,1507200,1516800,662400,86400,0,0,0,0,0,12979200
2018-04-05,영암에프원태양광b,0,0,0,0,0,0,28800,614400,1411200,1785600,2534400,1488000,2995200,6278400,4272000,2380800,624000,393600,19200,0,0,0,0,0,24825600
2018-04-06,영암에프원태양광b,0,0,0,0,0,0,0,105600,1478400,5241600,9129600,9840000,10022400,9686400,9619200,7238400,4339200,2371200,518400,0,0,0,0,0,69590400
2018-04-07,영암에프원태양광b,0,0,0,0,0,0,134400,1689600,2601600,5107200,6115200,10022400,9916800,12230400,10732800,8937600,6000000,2659200,499200,0,0,0,0,0,76646400
2018-04-08,영암에프원태양광b,0,0,0,0,0,0,172800,1891200,4646400,7267200,9072000,10137600,9225600,10915200,10128000,8006400,5539200,2678400,480000,0,0,0,0,0,80160000
2018-04-09,영암에프원태양광b,0,0,0,0,0,0,172800,2025600,4905600,7660800,9763200,10800000,11280000,11203200,10243200,8284800,5798400,2803200,518400,0,0,0,0,0,85459200
2018-04-10,영암에프원태양광b,0,0,0,0,0,0,182400,1766400,4809600,6921600,9398400,9772800,11203200,9600000,9273600,7632000,2860800,1296000,153600,0,0,0,0,0,74870400
2018-04-11,영암에프원태양광b,0,0,0,0,0,0,144000,1123200,2995200,6422400,8544000,9091200,9724800,11635200,10089600,8064000,5241600,2188800,614400,0,0,0,0,0,75878400
2018-04-12,영암에프원태양광b,0,0,0,0,0,0,297600,2073600,4915200,6748800,7257600,7468800,7286400,6739200,4828800,3177600,2073600,1046400,220800,0,0,0,0,0,54134400
2018-04-13,영암에프원태양광b,0,0,0,0,0,0,0,0,576000,3859200,3273600,4473600,3177600,4368000,4579200,3129600,1392000,643200,38400,0,0,0,0,0,29510400
2018-04-14,영암에프원태양광b,0,0,0,0,0,0,0,19200,67200,211200,528000,768000,460800,1219200,3331200,2150400,393600,144000,115200,0,0,0,0,0,9408000
2018-04-15,영암에프원태양광b,0,0,0,0,0,0,249600,1929600,4348800,6614400,8620800,9916800,10368000,10204800,9446400,7987200,4694400,2716800,566400,0,0,0,0,0,77664000
2018-04-16,영암에프원태양광b,0,0,0,0,0,0,278400,2160000,5020800,7094400,7680000,8544000,8793600,8246400,8006400,4992000,3446400,1449600,374400,0,0,0,0,0,66086400
2018-04-17,영암에프원태양광b,0,0,0,0,0,0,278400,1795200,3619200,6480000,8284800,9792000,10214400,9888000,9312000,7843200,5520000,2688000,576000,0,0,0,0,0,76291200
2018-04-18,영암에프원태양광b,0,0,0,0,0,0,316800,2265600,5078400,7468800,9244800,10435200,10896000,10790400,9974400,8409600,6019200,3024000,585600,0,0,0,0,0,84508800
2018-04-19,영암에프원태양광b,0,0,0,0,0,0,278400,2352000,5270400,7574400,9120000,10137600,10627200,10396800,9398400,7795200,5481600,2736000,604800,0,0,0,0,0,81772800
2018-04-20,영암에프원태양광b,0,0,0,0,0,0,316800,2150400,4809600,7056000,8707200,9676800,10022400,9753600,8918400,7392000,5232000,2640000,595200,0,0,0,0,0,77270400
2018-04-21,영암에프원태양광b,0,0,0,0,0,0,336000,2438400,5328000,7200000,9244800,10147200,10137600,9465600,9081600,7785600,5452800,2726400,470400,0,0,0,0,0,79814400
2018-04-22,영암에프원태양광b,0,0,0,0,0,0,67200,1200000,1766400,5788800,6297600,3734400,5347200,2505600,1219200,1776000,2150400,729600,38400,0,0,0,0,0,32620800
2018-04-23,영암에프원태양광b,0,0,0,0,0,0,0,19200,57600,172800,969600,1344000,489600,1123200,1382400,768000,614400,345600,115200,0,0,0,0,0,7401600
2018-04-24,영암에프원태양광b,0,0,0,0,0,0,0,153600,1132800,979200,1065600,1180800,3964800,1449600,1344000,1824000,672000,566400,192000,0,0,0,0,0,14524800
2018-04-25,영암에프원태양광b,0,0,0,0,0,0,38400,585600,1200000,2409600,4387200,5193600,6086400,6873600,8889600,6720000,4742400,2659200,710400,9600,0,0,0,0,50505600
2018-04-26,영암에프원태양광b,0,0,0,0,0,0,508800,2016000,4108800,6710400,6960000,7824000,8448000,6758400,5894400,3667200,3100800,2486400,700800,0,0,0,0,0,59184000
2018-04-27,영암에프원태양광b,0,0,0,0,0,0,403200,2016000,4339200,6508800,6979200,7526400,10041600,9724800,8649600,6998400,4780800,2438400,643200,9600,0,0,0,0,71059200
2018-04-28,영암에프원태양광b,0,0,0,0,0,0,316800,1123200,2928000,7209600,8803200,9235200,9744000,9648000,8860800,7363200,5222400,2678400,643200,9600,0,0,0,0,73785600
2018-04-29,영암에프원태양광b,0,0,0,0,0,0,144000,988800,2073600,3580800,7536000,9302400,8928000,8918400,7152000,4204800,3004800,1958400,633600,9600,0,0,0,0,58435200
2018-04-30,영암에프원태양광b,0,0,0,0,0,0,134400,624000,1276800,2054400,2976000,7632000,3715200,3273600,5788800,2860800,2419200,1315200,345600,0,0,0,0,0,34416000
2018-05-01,영암에프원태양광b,0,0,0,0,0,0,76800,825600,1804800,3340800,4886400,6297600,5644800,4310400,1622400,1728000,1152000,316800,57600,0,0,0,0,0,32064000
2018-05-02,영암에프원태양광b,0,0,0,0,0,0,0,163200,902400,1132800,1574400,2236800,3619200,3187200,1334400,748800,432000,604800,57600,28800,0,0,0,0,16022400
2018-05-03,영암에프원태양광b,0,0,0,0,0,0,489600,2592000,5673600,8265600,8140800,5836800,4300800,3753600,6902400,8630400,6115200,3091200,739200,19200,0,0,0,0,64550400
2018-05-04,영암에프원태양광b,0,0,0,0,0,0,489600,2620800,5654400,8265600,10128000,11155200,11462400,11203200,10233600,8553600,6211200,3216000,796800,28800,0,0,0,0,90019200
2018-05-05,영암에프원태양광b,0,0,0,0,0,0,556800,2198400,4502400,6192000,9926400,9600000,8726400,9676800,7958400,7296000,3820800,1718400,230400,0,0,0,0,0,72403200
2018-05-06,영암에프원태양광b,0,0,0,0,0,0,0,19200,115200,182400,355200,364800,441600,720000,1123200,652800,566400,1046400,134400,0,0,0,0,0,5721600
